region,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,jan-feb,mar-may,jun-sep,oct-dec,winter,summer,monsoon,post_monsoon,annual_calc
SOUTH INTERIOR KARNATAKA,1963,1.2,2.8,13.0,51.6,78.1,108.5,197.5,232.5,92.6,193.8,9.0,12.3,992.8,3.9,142.7,631.1,215.1,4.0,142.7,631.1,215.10000000000002,992.9000000000001
SOUTH INTERIOR KARNATAKA,1964,0.0,0.1,0.7,23.6,51.0,122.2,280.0,305.4,182.7,121.5,78.4,3.8,1169.4,0.1,75.2,890.3,203.7,0.1,75.3,890.3,203.70000000000002,1169.4
SOUTH INTERIOR KARNATAKA,1965,1.0,0.2,4.6,24.6,42.0,129.8,245.2,141.1,81.4,17.7,25.8,21.7,735.2,1.2,71.3,597.5,65.1,1.2,71.2,597.5,65.2,735.1
SOUTH INTERIOR KARNATAKA,1966,4.2,0.9,2.5,24.7,90.9,82.3,256.1,91.0,188.5,132.8,123.2,13.8,1010.9,5.2,118.1,617.8,269.8,5.1000000000000005,118.10000000000001,617.9000000000001,269.8,1010.9000000000001
SOUTH INTERIOR KARNATAKA,1967,5.7,0.0,4.7,25.7,77.8,136.3,350.4,157.3,57.8,96.2,12.3,16.0,940.3,5.7,108.3,701.8,124.6,5.7,108.19999999999999,701.8,124.5,940.2
SOUTH INTERIOR KARNATAKA,1968,0.0,8.0,8.5,47.5,71.8,120.6,284.1,124.7,209.7,99.3,23.4,3.4,1001.0,8.0,127.8,739.2,126.0,8.0,127.8,739.1000000000001,126.1,1001.0
SOUTH INTERIOR KARNATAKA,1969,0.0,0.0,2.3,37.8,101.9,100.8,289.5,216.3,104.0,174.8,51.4,27.7,1106.5,0.0,142.0,710.6,253.9,0.0,142.0,710.6,253.9,1106.5
SOUTH INTERIOR KARNATAKA,1970,1.4,5.4,4.3,49.5,129.6,99.5,210.1,206.4,129.0,217.6,20.9,0.2,1073.8,6.7,183.4,645.0,238.7,6.800000000000001,183.39999999999998,645.0,238.7,1073.9
SOUTH INTERIOR KARNATAKA,1971,2.0,5.3,2.7,37.9,100.5,204.5,174.9,180.7,161.7,122.3,17.4,10.3,1020.2,7.3,141.1,721.7,150.0,7.3,141.1,721.8,150.0,1020.1999999999999
SOUTH INTERIOR KARNATAKA,1972,0.0,1.1,0.1,26.9,190.5,153.6,214.6,97.6,176.2,135.7,26.3,41.5,1064.0,1.1,217.5,642.0,203.5,1.1,217.5,642.0,203.5,1064.1
SOUTH INTERIOR KARNATAKA,1973,0.0,0.0,0.2,21.8,102.4,214.9,232.7,220.8,118.0,140.5,26.5,8.7,1086.6,0.0,124.4,786.5,175.7,0.0,124.4,786.4000000000001,175.7,1086.5
SOUTH INTERIOR KARNATAKA,1974,0.1,0.0,4.3,34.5,113.2,71.0,281.8,166.7,235.0,138.2,6.6,0.0,1051.5,0.1,152.0,754.5,144.9,0.1,152.0,754.5,144.79999999999998,1051.3999999999999
SOUTH INTERIOR KARNATAKA,1975,4.1,3.2,15.5,21.0,93.0,224.8,260.6,252.8,224.0,157.7,76.3,1.3,1334.3,7.3,129.4,962.2,235.3,7.3,129.5,962.2,235.3,1334.3
SOUTH INTERIOR KARNATAKA,1976,0.0,0.1,2.6,66.9,25.9,64.0,203.7,148.3,87.2,54.4,106.5,1.7,761.2,0.1,95.3,503.1,162.6,0.1,95.4,503.2,162.6,761.3000000000001
SOUTH INTERIOR KARNATAKA,1977,0.0,1.3,13.8,51.2,136.8,168.5,227.7,134.5,166.5,224.6,82.8,0.1,1207.8,1.3,201.8,697.1,307.4,1.3,201.8,697.2,307.5,1207.7999999999997
SOUTH INTERIOR KARNATAKA,1978,0.5,7.0,2.6,40.1,104.5,188.1,281.8,231.2,156.8,107.1,81.0,30.8,1231.6,7.5,147.3,857.9,219.0,7.5,147.2,857.8999999999999,218.9,1231.4999999999998
SOUTH INTERIOR KARNATAKA,1979,0.3,29.2,4.1,31.3,49.0,192.8,189.3,207.9,219.6,81.9,113.9,1.4,1120.8,29.5,84.4,809.6,197.2,29.5,84.4,809.6,197.20000000000002,1120.7000000000003
SOUTH INTERIOR KARNATAKA,1980,0.0,0.0,7.2,79.1,99.0,228.0,287.7,179.6,161.8,99.6,81.1,1.9,1225.0,0.0,185.2,857.1,182.7,0.0,185.3,857.1000000000001,182.6,1225.0
SOUTH INTERIOR KARNATAKA,1981,1.8,0.1,19.6,25.5,94.9,136.3,189.4,299.8,254.6,123.2,32.8,6.5,1184.6,1.9,140.0,880.2,162.5,1.9000000000000001,140.0,880.1,162.5,1184.5
SOUTH INTERIOR KARNATAKA,1982,0.1,0.0,2.0,18.3,99.2,151.1,217.0,240.8,126.9,97.1,50.8,0.2,1003.5,0.1,119.5,735.8,148.1,0.1,119.5,735.8000000000001,148.09999999999997,1003.5
SOUTH INTERIOR KARNATAKA,1983,0.0,0.0,0.9,5.1,77.0,215.3,206.6,262.5,185.9,97.8,21.1,38.9,1111.2,0.0,83.0,870.3,157.8,0.0,83.0,870.3,157.8,1111.1
SOUTH INTERIOR KARNATAKA,1984,2.1,7.9,75.4,39.0,44.7,196.2,256.8,122.3,167.1,142.3,5.7,4.4,1063.9,10.0,159.1,742.4,152.4,10.0,159.10000000000002,742.4,152.4,1063.9
SOUTH INTERIOR KARNATAKA,1985,4.1,0.1,13.8,42.1,52.8,193.3,138.7,172.3,139.7,67.4,29.3,5.8,859.3,4.2,108.6,644.0,102.5,4.199999999999999,108.7,644.0,102.5,859.4
SOUTH INTERIOR KARNATAKA,1986,13.9,9.2,3.9,26.2,51.7,210.0,149.9,208.2,175.3,79.4,94.1,8.4,1030.2,23.1,81.8,743.4,181.8,23.1,81.8,743.3999999999999,181.9,1030.2
SOUTH INTERIOR KARNATAKA,1987,0.3,0.0,4.5,9.2,64.2,135.7,114.9,151.7,139.9,205.4,76.9,31.9,934.7,0.3,77.9,542.3,314.2,0.3,77.9,542.1999999999999,314.2,934.5999999999999
SOUTH INTERIOR KARNATAKA,1988,0.2,2.9,11.9,71.4,84.9,68.0,276.0,251.3,199.2,30.6,5.9,19.9,1022.2,3.1,168.2,794.6,56.4,3.1,168.20000000000002,794.5,56.4,1022.1999999999999
SOUTH INTERIOR KARNATAKA,1989,0.0,0.1,12.5,24.0,53.3,145.0,286.3,135.0,149.4,86.9,15.7,5.2,913.5,0.1,89.8,715.7,107.9,0.1,89.8,715.6999999999999,107.80000000000001,913.4000000000001
SOUTH INTERIOR KARNATAKA,1990,4.0,0.1,5.0,15.2,115.1,130.1,148.5,193.8,59.0,128.5,47.0,2.2,848.5,4.2,135.3,531.3,177.7,4.1,135.29999999999998,531.4000000000001,177.7,848.5
SOUTH INTERIOR KARNATAKA,1991,1.0,0.1,2.6,64.2,108.6,248.9,261.9,165.5,115.8,192.5,60.0,0.1,1221.2,1.1,175.3,792.2,252.6,1.1,175.39999999999998,792.0999999999999,252.6,1221.1999999999998
SOUTH INTERIOR KARNATAKA,1992,0.2,0.3,0.0,28.6,78.9,269.4,202.1,215.9,145.5,113.5,146.5,0.2,1201.0,0.4,107.5,832.9,260.2,0.5,107.5,832.9,260.2,1201.1000000000001
SOUTH INTERIOR KARNATAKA,1993,0.0,0.5,6.2,22.9,66.4,149.0,204.7,189.9,105.3,234.5,25.0,33.7,1038.1,0.5,95.5,648.9,293.2,0.5,95.5,648.9,293.2,1038.1
SOUTH INTERIOR KARNATAKA,1994,11.7,2.4,3.9,54.6,70.9,184.9,336.4,132.6,96.4,238.6,24.8,0.5,1157.8,14.1,129.4,750.4,263.9,14.1,129.4,750.3,263.9,1157.6999999999998
SOUTH INTERIOR KARNATAKA,1995,4.2,0.2,3.5,32.1,70.9,79.6,248.4,179.8,135.6,98.8,30.1,0.0,883.2,4.4,106.5,643.4,128.9,4.4,106.5,643.4,128.9,883.2
SOUTH INTERIOR KARNATAKA,1996,1.1,0.2,1.5,49.8,52.8,204.4,187.3,187.4,188.3,132.9,10.9,27.5,1044.0,1.3,104.0,767.5,171.2,1.3,104.1,767.4000000000001,171.3,1044.1
SOUTH INTERIOR KARNATAKA,1997,4.9,0.1,26.2,26.0,45.3,178.9,251.7,246.8,108.4,134.4,123.8,33.6,1180.0,4.9,97.5,785.8,291.8,5.0,97.5,785.8000000000001,291.8,1180.0999999999997
SOUTH INTERIOR KARNATAKA,1998,0.0,0.0,3.5,31.6,47.0,155.6,278.4,205.5,175.8,148.9,55.0,11.7,1113.3,0.1,82.2,815.4,215.7,0.0,82.1,815.3,215.6,1113.0
SOUTH INTERIOR KARNATAKA,1999,0.1,4.6,1.5,42.2,131.2,129.5,289.6,138.8,108.0,271.9,28.8,3.5,1149.6,4.7,174.9,665.9,304.2,4.699999999999999,174.89999999999998,665.9000000000001,304.2,1149.7
SOUTH INTERIOR KARNATAKA,2000,1.4,15.5,0.3,46.3,59.3,167.5,200.5,300.6,183.5,206.2,14.1,12.1,1207.2,16.9,105.9,852.1,232.3,16.9,105.89999999999999,852.1,232.39999999999998,1207.3
SOUTH INTERIOR KARNATAKA,2001,0.5,1.1,1.7,90.6,30.4,127.2,168.2,152.0,189.9,122.7,40.0,2.1,926.3,1.6,122.7,637.2,164.8,1.6,122.69999999999999,637.3,164.79999999999998,926.4000000000001
SOUTH INTERIOR KARNATAKA,2002,2.0,11.4,2.3,20.6,77.2,131.9,92.6,155.1,74.9,168.4,18.8,0.6,755.8,13.4,100.0,454.5,187.8,13.4,100.10000000000001,454.5,187.8,755.8
SOUTH INTERIOR KARNATAKA,2003,0.1,4.2,20.1,36.4,9.6,118.2,162.5,152.2,51.9,192.4,11.5,3.6,762.8,4.3,66.1,484.9,207.4,4.3,66.1,484.79999999999995,207.5,762.7
SOUTH INTERIOR KARNATAKA,2004,9.1,12.8,16.4,62.2,180.2,196.6,191.7,211.1,117.5,101.5,24.0,10.4,1133.4,21.9,258.7,716.8,136.0,21.9,258.79999999999995,716.9,135.9,1133.5
SOUTH INTERIOR KARNATAKA,2005,7.2,3.9,3.2,76.0,74.7,138.7,333.5,233.2,145.5,241.8,56.3,5.3,1319.3,11.1,153.8,851.0,303.5,11.1,153.9,850.9,303.40000000000003,1319.3
SOUTH INTERIOR KARNATAKA,2006,0.2,0.1,35.4,24.7,127.1,183.7,226.7,172.9,112.0,61.7,84.9,1.1,1030.5,0.3,187.2,695.3,147.7,0.30000000000000004,187.2,695.3,147.70000000000002,1030.5
SOUTH INTERIOR KARNATAKA,2007,0.1,0.3,0.9,39.8,76.7,216.7,267.2,245.5,198.5,152.5,18.2,14.6,1231.0,0.4,117.5,927.9,185.3,0.4,117.4,927.9,185.29999999999998,1231.0
SOUTH INTERIOR KARNATAKA,2008,0.8,20.7,108.9,24.9,66.3,149.8,203.4,269.8,141.4,117.1,32.3,5.2,1140.6,21.5,200.1,764.4,154.6,21.5,200.10000000000002,764.4,154.59999999999997,1140.6000000000001
SOUTH INTERIOR KARNATAKA,2009,0.1,0.1,27.3,25.4,101.3,101.6,324.7,153.2,247.9,98.2,55.7,22.9,1158.4,0.2,153.9,827.5,176.8,0.2,154.0,827.4,176.8,1158.4
SOUTH INTERIOR KARNATAKA,2010,7.9,1.7,5.6,71.1,94.9,129.1,235.1,228.1,150.7,129.6,183.5,2.5,1239.7,9.5,171.6,743.1,315.5,9.6,171.6,743.0,315.6,1239.8
SOUTH INTERIOR KARNATAKA,2011,2.1,12.4,12.4,80.2,83.5,177.1,202.4,199.5,111.2,144.8,56.7,5.0,1087.4,14.5,176.1,690.2,206.5,14.5,176.10000000000002,690.2,206.5,1087.3000000000002
SOUTH INTERIOR KARNATAKA,2012,4.6,5.5,8.1,99.0,45.6,81.8,144.7,236.5,100.6,62.8,82.6,6.2,877.8,10.1,152.6,563.5,151.6,10.1,152.7,563.6,151.59999999999997,878.0
SOUTH INTERIOR KARNATAKA,2013,0.5,10.1,11.7,34.6,95.6,176.2,307.4,151.7,191.8,103.7,24.9,2.4,1110.7,10.6,142.0,827.1,131.0,10.6,141.89999999999998,827.0999999999999,131.0,1110.6000000000001
SOUTH INTERIOR KARNATAKA,2014,0.4,2.4,17.7,46.7,130.5,106.8,271.6,254.6,161.6,152.9,20.2,18.7,1184.2,2.8,195.0,794.5,191.8,2.8,194.9,794.6,191.79999999999998,1184.1000000000001
SOUTH INTERIOR KARNATAKA,2015,1.7,0.2,24.4,80.5,125.3,218.7,112.0,136.6,164.5,106.1,138.1,4.4,1112.5,1.9,230.2,631.8,248.6,1.9,230.2,631.8,248.6,1112.5
KERALA,1901,28.7,44.7,51.6,160.0,174.7,824.6,743.0,357.5,197.7,266.9,350.8,48.4,3248.6,73.4,386.2,2122.8,666.1,73.4,386.29999999999995,2122.7999999999997,666.1,3248.6000000000004
KERALA,1902,6.7,2.6,57.3,83.9,134.5,390.9,1205.0,315.8,491.6,358.4,158.3,121.5,3326.6,9.3,275.7,2403.4,638.2,9.3,275.7,2403.3,638.2,3326.5000000000005
KERALA,1903,3.2,18.6,3.1,83.6,249.7,558.6,1022.5,420.2,341.8,354.1,157.0,59.0,3271.2,21.7,336.3,2343.0,570.1,21.8,336.4,2343.1,570.1,3271.4
KERALA,1904,23.7,3.0,32.2,71.5,235.7,1098.2,725.5,351.8,222.7,328.1,33.9,3.3,3129.7,26.7,339.4,2398.2,365.3,26.7,339.4,2398.2,365.3,3129.6000000000004
KERALA,1905,1.2,22.3,9.4,105.9,263.3,850.2,520.5,293.6,217.2,383.5,74.4,0.2,2741.6,23.4,378.5,1881.5,458.1,23.5,378.6,1881.5000000000002,458.09999999999997,2741.7
KERALA,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86.0,2708.0,34.1,230.0,1943.1,500.8,34.1,230.10000000000002,1943.1,500.79999999999995,2708.1
KERALA,1907,18.8,4.8,55.7,170.8,101.4,770.9,760.4,981.5,225.0,309.7,219.1,52.8,3671.1,23.7,328.0,2737.8,581.7,23.6,327.9,2737.8,581.5999999999999,3670.9
KERALA,1908,8.0,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11.0,2648.3,28.8,283.7,2023.6,312.2,28.8,283.70000000000005,2023.6000000000004,312.2,2648.3000000000006
KERALA,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258.0,195.4,212.1,171.1,32.3,3050.2,65.9,628.3,1940.4,415.5,65.9,628.3,1940.4,415.5,3050.1
KERALA,1910,2.7,25.7,23.3,124.5,148.8,680.0,484.1,473.8,248.6,356.6,280.4,0.1,2848.6,28.4,296.7,1886.5,637.0,28.4,296.6,1886.4999999999998,637.1,2848.6
KERALA,1911,3.0,4.3,18.2,51.0,180.6,990.0,705.3,178.6,60.2,302.3,145.7,87.6,2726.7,7.3,249.7,1934.0,535.7,7.3,249.8,1934.1,535.6,2726.7999999999997
KERALA,1912,1.9,15.0,11.2,122.7,217.3,948.2,833.6,534.4,136.8,469.5,138.7,22.0,3451.3,16.9,351.1,2453.1,630.2,16.9,351.20000000000005,2453.0000000000005,630.2,3451.3
KERALA,1913,3.1,5.2,20.7,75.7,198.8,541.7,763.2,247.2,176.9,422.5,109.9,45.8,2610.8,8.3,295.2,1729.0,578.3,8.3,295.20000000000005,1729.0000000000002,578.1999999999999,2610.7000000000003
KERALA,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241.0,374.4,100.9,135.2,2899.1,7.6,215.0,2066.1,610.5,7.5,215.0,2066.2,610.5,2899.2
KERALA,1915,16.9,23.5,42.7,106.0,154.5,696.1,775.6,298.8,396.6,196.6,302.5,14.9,3024.5,40.4,303.1,2167.0,514.0,40.4,303.2,2167.1,514.0,3024.7000000000003
KERALA,1916,0.0,7.8,22.0,82.4,199.0,920.2,513.9,396.9,339.3,320.7,134.3,8.9,2945.3,7.8,303.4,2170.2,463.9,7.8,303.4,2170.3,463.9,2945.4000000000005
KERALA,1917,2.9,47.6,79.4,38.1,122.9,703.7,342.7,335.1,470.3,264.1,256.4,41.6,2704.8,50.5,240.4,1851.7,562.1,50.5,240.4,1851.8,562.1,2704.8
KERALA,1918,42.9,5.0,32.8,51.3,683.0,464.3,167.5,376.0,96.4,233.2,295.4,54.1,2501.9,47.9,767.0,1104.3,582.6,47.9,767.1,1104.2,582.6999999999999,2501.9
KERALA,1919,43.0,6.1,33.9,65.9,247.0,636.8,648.0,484.2,255.9,249.2,280.1,53.0,3003.3,49.2,346.8,2025.0,582.3,49.1,346.8,2024.9,582.3,3003.0999999999995
KERALA,1920,35.2,5.5,24.1,172.0,87.7,964.3,940.8,235.0,178.0,350.1,302.3,8.2,3303.1,40.6,283.7,2318.2,660.6,40.7,283.8,2318.1,660.6000000000001,3303.2
KERALA,1921,43.0,4.7,15.0,171.3,104.1,489.1,639.8,641.9,156.7,302.4,136.2,15.8,2719.9,47.8,290.3,1927.5,454.3,47.7,290.4,1927.5000000000002,454.4,2720.0
KERALA,1922,30.5,21.4,16.3,89.6,293.6,663.1,1025.1,320.6,222.4,266.3,293.7,25.1,3267.6,51.9,399.4,2231.2,585.1,51.9,399.5,2231.2,585.1,3267.7
KERALA,1923,24.7,0.7,78.9,43.5,80.0,722.5,1008.7,943.0,254.3,203.1,83.9,41.6,3484.7,25.3,202.3,2928.4,328.6,25.4,202.4,2928.5,328.6,3484.9
KERALA,1924,19.3,2.9,66.6,111.0,185.4,1011.7,1526.5,624.0,289.1,176.5,162.9,50.4,4226.4,22.2,363.0,3451.3,389.9,22.2,363.0,3451.2999999999997,389.79999999999995,4226.299999999999
KERALA,1925,4.1,16.5,76.9,93.4,258.2,688.8,593.5,554.1,158.8,295.4,223.7,98.8,3062.1,20.5,428.5,1995.2,617.9,20.6,428.5,1995.2,617.8999999999999,3062.2000000000003
KERALA,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536.0,322.7,216.7,88.8,16.2,2965.4,34.4,301.5,2307.8,321.7,34.4,301.5,2307.7999999999997,321.7,2965.3999999999996
KERALA,1927,18.8,35.3,49.6,86.5,265.4,720.2,888.2,315.0,335.6,135.8,137.6,6.8,2994.7,54.1,401.4,2258.9,280.2,54.099999999999994,401.5,2259.0,280.2,2994.8
KERALA,1928,12.7,65.9,51.3,121.1,81.9,590.7,420.6,553.2,75.9,321.5,155.2,52.7,2502.8,78.6,254.3,1640.4,529.4,78.60000000000001,254.29999999999998,1640.4,529.4,2502.7
KERALA,1929,12.8,29.8,58.9,210.7,148.0,946.6,844.0,293.9,268.9,350.4,158.2,39.4,3361.6,42.6,417.6,2353.5,548.0,42.6,417.59999999999997,2353.4,548.0,3361.6000000000004
KERALA,1930,10.8,10.8,39.0,102.7,404.9,633.1,401.7,273.4,411.5,433.9,207.0,89.2,3018.0,21.6,546.5,1719.7,730.2,21.6,546.5999999999999,1719.6999999999998,730.1,3018.0
KERALA,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,3259.6,3.6,277.8,2558.0,420.1,3.5999999999999996,277.79999999999995,2558.0,420.1,3259.5
KERALA,1932,0.1,19.3,28.6,113.0,646.5,341.0,716.4,423.2,317.3,543.2,223.2,31.3,3403.0,19.4,788.1,1797.8,797.7,19.400000000000002,788.1,1797.9,797.7,3403.1000000000004
KERALA,1933,1.0,9.3,36.9,139.5,738.8,859.3,773.4,479.5,469.7,397.0,126.1,42.3,4072.9,10.3,915.2,2581.9,565.5,10.3,915.1999999999999,2581.8999999999996,565.4,4072.7999999999997
KERALA,1934,74.5,1.7,47.7,92.4,106.7,852.9,415.0,337.2,48.4,335.9,93.4,4.9,2410.7,76.2,246.8,1653.5,434.2,76.2,246.8,1653.5000000000002,434.19999999999993,2410.7000000000003
KERALA,1935,23.9,8.3,18.1,120.7,56.6,431.3,687.3,280.9,283.3,403.8,153.0,30.9,2498.2,32.3,195.4,1682.9,587.6,32.2,195.4,1682.8,587.6999999999999,2498.1
KERALA,1936,1.2,16.5,116.0,34.0,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,3043.3,17.7,616.6,1947.5,461.5,17.7,616.5,1947.5000000000002,461.4,3043.0999999999995
KERALA,1937,6.5,21.2,58.7,175.5,137.1,485.6,970.5,281.2,139.8,401.9,121.0,19.1,2818.2,27.7,371.3,1877.1,542.0,27.7,371.29999999999995,1877.1,542.0,2818.1
KERALA,1938,0.3,79.0,53.3,164.5,179.6,681.6,648.6,287.9,223.2,223.7,69.5,22.9,2634.1,79.4,397.3,1841.3,316.1,79.3,397.4,1841.3,316.09999999999997,2634.1
KERALA,1939,13.6,3.6,24.9,172.8,105.1,625.8,749.6,459.9,134.1,339.8,298.1,10.2,2937.5,17.2,302.8,1969.4,648.1,17.2,302.8,1969.4,648.1000000000001,2937.5
KERALA,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,3117.8,2.1,347.6,2162.7,605.3,2.1,347.70000000000005,2162.7,605.3000000000001,3117.7999999999997
KERALA,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,3111.1,20.5,532.0,2031.8,526.7,20.5,532.1,2031.9,526.7,3111.2
KERALA,1942,2.4,4.7,23.2,180.3,191.9,813.6,828.8,329.3,99.8,374.4,84.7,117.9,3050.9,7.0,395.4,2071.4,577.0,7.1,395.4,2071.5,577.0,3051.0
KERALA,1943,83.5,14.6,38.4,107.5,478.4,794.5,831.6,183.3,257.6,427.2,223.4,24.3,3464.2,98.1,624.3,2067.0,674.9,98.1,624.3,2067.0,674.9,3464.3
KERALA,1944,6.4,26.6,61.6,61.6,212.7,498.9,614.1,230.7,155.0,289.0,244.1,89.2,2490.0,33.0,336.0,1498.7,622.3,33.0,335.9,1498.7,622.3000000000001,2489.9
KERALA,1945,4.4,9.9,12.7,104.1,53.4,549.8,704.0,351.8,110.9,253.8,259.5,18.0,2432.4,14.3,170.2,1716.5,531.4,14.3,170.2,1716.5,531.3,2432.3
KERALA,1946,1.8,5.4,108.4,139.8,83.0,919.0,671.7,695.6,199.4,266.1,273.0,202.3,3565.5,7.3,331.2,2485.7,741.3,7.2,331.20000000000005,2485.7000000000003,741.4000000000001,3565.5000000000005
KERALA,1947,22.2,27.3,98.0,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47.0,2998.1,49.5,325.9,2359.5,263.2,49.5,325.9,2359.5,263.1,2998.0
KERALA,1948,43.0,8.3,48.2,125.0,212.3,910.2,619.0,487.9,166.6,183.9,215.6,19.2,3039.2,51.3,385.5,2183.7,418.7,51.3,385.5,2183.7,418.7,3039.2
KERALA,1949,0.6,1.8,4.5,98.1,440.0,536.3,758.7,445.2,354.5,229.1,71.9,1.8,2942.6,2.4,542.6,2094.7,302.8,2.4,542.6,2094.7,302.8,2942.5
KERALA,1950,0.1,53.7,31.1,68.5,242.0,638.3,905.7,387.3,411.6,250.4,149.2,8.8,3146.6,53.8,341.5,2342.9,408.4,53.800000000000004,341.6,2342.9,408.40000000000003,3146.7
KERALA,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5,13.1,366.0,1823.0,503.5,13.1,366.0,1823.1,503.4,2705.6
KERALA,1952,5.2,48.2,20.8,112.2,214.6,576.7,430.0,413.6,57.4,339.6,49.6,66.9,2334.8,53.4,347.6,1477.7,456.1,53.400000000000006,347.6,1477.7000000000003,456.1,2334.8
KERALA,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9,35.7,206.3,1825.1,477.8,35.7,206.3,1825.0,477.8,2544.7999999999997
KERALA,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467.0,201.6,303.1,31.6,62.5,2938.0,26.3,407.0,2107.4,397.2,26.3,407.0,2107.4,397.20000000000005,2937.8999999999996
KERALA,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236.0,438.5,378.2,178.1,19.8,3134.7,10.5,698.3,1849.7,576.1,10.5,698.3000000000001,1849.7,576.0999999999999,3134.6
KERALA,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,2798.4,19.6,518.0,1720.1,540.6,19.6,518.0,1720.1000000000001,540.6,2798.3
KERALA,1957,1.2,16.0,25.7,70.2,381.2,872.0,835.3,358.8,41.3,280.1,192.5,28.9,3103.3,17.2,477.2,2107.4,501.5,17.2,477.1,2107.4,501.5,3103.2000000000003
KERALA,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191.0,206.1,7.7,2923.1,23.7,545.9,1948.7,404.8,23.700000000000003,545.9,1948.6999999999998,404.8,2923.1
KERALA,1959,3.0,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34.0,3746.0,24.3,504.2,2831.2,386.3,24.4,504.2,2831.3,386.3,3746.2000000000003
KERALA,1960,9.4,8.4,44.4,206.6,540.0,480.3,750.9,336.8,371.2,255.9,358.0,23.7,3385.5,17.8,791.0,1939.2,637.5,17.8,791.0,1939.2,637.6,3385.6
KERALA,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8,45.0,606.0,3229.3,377.6,45.0,606.0,3229.3,377.6,4257.9
KERALA,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,3375.8,83.1,607.1,2101.6,584.0,83.1,607.0999999999999,2101.6,584.0,3375.7999999999997
KERALA,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511.0,223.9,282.6,93.4,48.4,2651.1,55.0,323.2,1848.5,424.4,55.0,323.2,1848.4,424.4,2651.0
KERALA,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548.0,398.2,325.7,191.7,17.8,2869.1,8.8,245.2,2079.8,535.2,8.9,245.3,2079.7999999999997,535.1999999999999,2869.2
KERALA,1965,9.1,0.9,28.3,109.8,214.5,597.7,465.1,296.1,150.1,183.7,131.7,155.5,2342.4,10.0,352.6,1508.9,470.9,10.0,352.6,1509.0,470.9,2342.4999999999995
KERALA,1966,3.0,6.9,67.7,167.4,95.2,496.2,601.9,202.1,293.2,392.3,245.4,50.5,2621.7,9.9,330.3,1593.3,688.2,9.9,330.3,1593.3999999999999,688.2,2621.8
KERALA,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74.0,31.1,2569.1,14.4,339.6,1937.3,277.8,14.4,339.6,1937.3,277.8,2569.1
KERALA,1968,7.3,30.5,89.2,133.3,90.0,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7,37.8,312.5,2711.4,331.0,37.8,312.5,2711.4,331.0,3392.7000000000003
KERALA,1969,2.7,6.4,19.4,117.2,227.4,550.5,818.8,284.8,216.4,235.6,119.4,66.3,2665.0,9.1,364.0,1870.6,421.3,9.100000000000001,364.0,1870.5,421.3,2664.9
KERALA,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5,30.5,447.7,1860.7,364.6,30.5,447.6,1860.7,364.5,2703.3
KERALA,1971,31.6,18.5,20.0,113.0,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,3076.8,50.1,450.6,2254.6,321.5,50.1,450.5,2254.6,321.5,3076.7000000000003
KERALA,1972,2.6,7.5,2.5,87.5,436.0,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4,10.2,526.0,1596.8,606.4,10.1,526.0,1596.8,606.3,2739.2000000000003
KERALA,1973,0.0,0.3,12.3,131.5,119.9,617.0,583.5,487.5,61.3,260.8,84.5,53.8,2412.5,0.3,263.8,1749.2,399.2,0.3,263.70000000000005,1749.3,399.1,2412.4
